z_height,convex_hull_areas,bounding_box_volumes
0.3121984378735564,0.4651266249061746,0.08987700620326282
0.214334954283935,0.528023772773852,0.08899129470988404
0.4824258885446527,1.0,0.705291522329629
0.4534803280021885,1.0,0.7021778012909166
0.32529289254650273,1.0,0.7510333904909743
0.22122671372599242,1.0,0.14211116853143022
0.08063401925916067,0.8574746182788403,0.05161576856320212
0.2246726263096796,1.0,0.626976361208778
0.3638869294529108,1.0,0.5442298766910924
0.4252239631215253,1.0,0.4438648106197031
0.21364575862213447,1.0,0.28304202710333937
0.4245348331850405,1.0,0.8823494926689024
0.263955891740546,0.4970967020491353,0.07569442474751477
0.369400363296683,1.0,0.5578910541068195
0.29841490255811143,1.0,0.4424242043411014
0.6257753163647,1.0,1.0
0.31495522052075836,1.0,0.2783417131351718
0.15368711627712092,1.0,0.302159356435616
0.16747070088655236,0.3056998237887526,0.033926824366163136
0.37146795028208457,1.0,0.5281248243231015
0.44796689415841584,1.0,0.47014574780828533
0.2674017057362593,1.0,0.40531724136587055
0.526533425020149,1.0,1.0
0.543762922213267,1.0,1.0
0.28738798557657946,1.0,0.5276723159653184
0.11233629672351073,1.0,0.08340322916029967
0.49827706013948553,1.0,0.7487061744517891
0.1750516559904108,0.8003275015172189,0.12265345269777571
0.35286012749068113,1.0,0.5278937819094787
0.2632666960787455,1.0,0.6879345219621583
0.4824258228193368,1.0,1.0
0.4927635934330547,1.0,1.0
0.20951068323930505,1.0,0.1604623866139882
0.44176426465284285,0.5760767503121549,0.20612400034634695
0.5416954009531809,1.0,1.0
0.43073742982795554,1.0,0.5220102270033525
0.46864233679787903,1.0,0.5072894992990886
0.4438318187755864,1.0,0.7685346038726364
0.3673328748992554,1.0,0.3949242959547178
0.16264646270458055,0.39167162248113035,0.04566712750329037
0.20330808659639013,0.5022836314005376,0.07580957939960226
0.20744312911656138,0.7025687524705476,0.11133294992915463
0.4321157882888987,1.0,0.6184190438029593
0.526533457882807,1.0,1.0
0.29910404892592524,1.0,0.6616134565734515
0.4217781162631542,1.0,0.4969369753052749
0.5375602927076943,1.0,0.6028750846933647
0.5175740785926893,1.0,1.0
0.34665743225979284,0.9798064879579108,0.2784976821527978
0.4879393881137407,1.0,0.4259284466060415
0.3032391571714122,1.0,0.5210138363939271
0.2984148532641245,1.0,0.5307980695464922
0.610613356862996,1.0,1.0
0.25223982839120035,0.7144580126067108,0.09966006763312127
0.7222605236500226,1.0,1.0
0.5968297722535651,1.0,1.0
0.29565813634223814,1.0,0.27982553645425734
0.41075118285029344,1.0,0.7652753921111134
0.21295656296033394,0.5860312637031484,0.07634227152360448
0.2625775004169451,1.0,0.40604297310392146
0.6175051820303703,1.0,1.0
0.3004824073868681,1.0,0.31290360609389406
0.33356301044950354,1.0,0.22498305785972852
0.2219159093877933,1.0,0.16398713424540828
0.6154375950449684,1.0,1.0
0.06960715157161554,0.5839082248496574,0.0352625647954948
0.2846312686546933,1.0,0.43145698360654505
0.4583045661841602,1.0,0.5388963030140506
0.5561681483617558,1.0,1.0
0.4824258885446523,1.0,1.0
0.4589938275712768,1.0,0.5759042169180069
0.15644383319900723,0.4464682242237898,0.04839426963587677
0.25775329509763084,0.9367071972606192,0.1358406419394429
0.669882869271525,1.0,1.0
0.5134389703472023,1.0,0.8899661613694295
0.2674018043242326,1.0,0.19485391697480287
0.713990372884364,1.0,1.0
0.45830456618416093,1.0,0.4355202041966899
0.23018606015345205,0.5030522063268322,0.06984647766189958
0.09303927827030686,0.9037490800358002,0.05966446478030759
0.3721570802185693,1.0,0.4945730001393752
0.347346627921593,1.0,0.23635417002022707
0.4906960393103114,1.0,0.6069851019399573
0.5348035757858075,1.0,1.0
0.48449340980473854,1.0,0.9312781555016332
0.36802203769839803,1.0,0.27770517550976603
0.4679531411360788,1.0,0.8055272013849215
0.48656099679013987,1.0,0.6433231678572765
0.3487250192451943,1.0,0.9195308910673313
0.3232253384237588,0.8928154114327747,0.25870037795343953
0.2274293760942238,1.0,0.25356821113420674
0.4521020024039033,1.0,0.4756586094974664
0.47484499916611056,1.0,0.9111503511278495
0.34183319407782015,1.0,0.2469147642036236
0.193659528075801,0.5402387579656905,0.06661681911076968
0.26533425020148915,1.0,0.4050932480288339
0.5327360216630642,1.0,0.9387916143891998
0.4541695893893049,1.0,0.585713707514879
0.5017229398605142,1.0,1.0
0.5423845637523242,1.0,0.5102275128237911
0.052377654378497306,0.08045099304180335,0.003506369327188076
0.07029628150810023,0.0947580015992263,0.0052056633767491615
0.08270154051924643,0.10374402039267394,0.006879358341662348
0.05237768724115522,0.08434795237254845,0.004181940925454803
0.06133698437462773,0.11742497936778044,0.005807139806816931
0.032391440263492666,0.0827693884304658,0.0028153650190447022
0.045485862073781594,0.07365116535286301,0.0020238498922543857
0.04135078669095217,0.07567499246185982,0.0030226579224160617
0.06753959744887186,0.054485981274106296,0.002810546214092561
0.03445899438623646,0.06339132312086435,0.001997698585840925
0.08270157338190434,0.14129339015685183,0.008492634267137244
0.043418307951037925,0.09523383671594443,0.0041463983851118096
0.07374222695444496,0.07479233094312368,0.003669666428179453
0.03514815718537907,0.08811317543381163,0.004013272355491463
0.057891088222269876,0.13115469357315518,0.005797018553180435
0.06133693508064086,0.07348527879877047,0.003838930802615792
0.0647829133896435,0.047537097704971124,0.002245673111878553
0.04135078669095217,0.07804603239307838,0.0028801404478498087
0.05375601283944045,0.057741055039380595,0.00254593632685809
0.03721567844546483,0.07358792500814544,0.002708170521609053
0.04203991662743687,0.06296166596064684,0.0014942107958151928
0.05306678431498188,0.06780516794727971,0.0028503303705445966
0.082701606244562,0.07771245095288666,0.004428336688044419
0.05168845871669678,0.0790104644433468,0.0038143929618280857
0.07580974821453072,0.1209122174094987,0.0065068719530928555
0.0647829133896435,0.06968279211074492,0.004199338339503305
0.057891088222269876,0.0718245001084047,0.003428633374063474
0.057891088222269876,0.13922453808818067,0.006179527235004732
0.06133700080595619,0.05980648793651009,0.003351579880897333
0.0682287931106724,0.09979656877506347,0.00586311815926285
0.050999295917554165,0.07999520712946598,0.0035798402659965793
0.055823566962184115,0.09072665288815729,0.005781233046920799
0.045485862073781594,0.08139343717574325,0.004009951183533215
0.07029634723341643,0.10141568646371958,0.005569941847484504
0.05651276262398465,0.09223057919477796,0.004695621434004729
0.08063401925916067,0.09961645754367517,0.005866520579531416
0.05031010025575364,0.08062552372704611,0.0026216978487081074
0.03721567844546483,0.0627177453899327,0.002143210706540729
0.04824257899566788,0.05359561462125744,0.0026933516662098157
0.06822876024801461,0.07706692595591715,0.003453711586690097
0.05651272976132673,0.08425494883901684,0.0031290684641169485
0.03376976586177802,0.06538020622710881,0.001874478144385493
0.05306681717763992,0.07175197547087453,0.0028242151937201733
0.09372844106944947,0.07922512548246852,0.00410300394986063
0.061337000805956686,0.08869877548088234,0.003928789485873335
0.07856649799907492,0.058438293965762764,0.003793760141169383
0.04617505773558213,0.06526530437623532,0.0024981121143949334
0.09097169128490515,0.09243341886565269,0.004684313116271413
0.0640937177278426,0.07846325011898322,0.004023152788346836
0.06133696794329877,0.07474070725991813,0.0027176031559204357
0.036526515646322213,0.08082990238559382,0.0029460245480032897
0.05031010025575364,0.08029570669266298,0.0032174395753084674
0.06685040178707134,0.14058269303732682,0.007885643140977441
0.04272917801455298,0.056349200264340406,0.0021443340049824983
0.012405226148488277,0.05117024037250754,0.0010026061595823064
0.03376976586177789,0.08184847319287859,0.0026909500251228796
0.07649897673898941,0.12261962430100164,0.007713140183957336
0.035837319984521686,0.0844951331823089,0.003164011035930453
0.0675396303115299,0.07157044037277795,0.003098469388259486
0.024810452296976555,0.0571044941002256,0.001897344990706846
0.04410747075018054,0.072480087271801,0.002716750043640014
0.0682287931106724,0.08507194525062191,0.00410557349788503
0.06891798877247292,0.12381407151356143,0.006512889538181237
0.0,0.025717782030028426,0.0
0.055823566962184115,0.10275982449280978,0.003934754770292919
0.05651276262398477,0.07033762027323694,0.0028799392257262395
0.07787730233727438,0.08156787174135732,0.004007576151564805
0.03376979872443593,0.06551667748013217,0.0018707151725595545
0.07374225981710288,0.10882274719025214,0.005664212012452947
0.054445208501240974,0.09160953687397136,0.00492230080648701
0.03790487410726536,0.06961489184459597,0.0026921859906461347
0.04755338333386735,0.09225377809656402,0.004127758258753833
0.05582356696218387,0.06612821316673062,0.0025952237037423745
0.04135078669095217,0.06881353335661647,0.0021364378337459275
0.05720189256046947,0.06554001111795976,0.0026003235864730566
0.048931741794810496,0.0519706880521222,0.0018173461229703267
0.05444524136389877,0.10330730132254701,0.005010389153907042
0.044796666411981066,0.08374967780008369,0.003889724963332857
0.08821504008833495,0.06725559731886895,0.00500911715855571
0.05031010025575364,0.07099092170175299,0.0030804166486188196
0.03170224460169226,0.06610773537399373,0.0022911592195723287
0.042039949490094784,0.10703984271621568,0.005006323894980069
0.03790487410726536,0.08369406897098342,0.0029365786634550253
0.06822876024801461,0.09667799722976558,0.005545797354408985
0.078566465136417,0.10302292823450912,0.006521560785356276
0.05720189256046934,0.1253431629492319,0.006544242897253894
0.03239144026349279,0.07614081451914452,0.0024501127823994876
0.04272917801455298,0.0990926369222166,0.0041536839369883255
0.0627153264042419,0.09905458304950238,0.005465262388522074
0.06685046751238717,0.10499912700664579,0.005130191081477332
0.05031010025575364,0.08115423377654848,0.0030544113406842893
0.0854583231664483,0.07769513008179871,0.004012388731356016
0.05995864234501351,0.07852548586968632,0.003958521283200926
0.05720192542312726,0.07361831866678491,0.00288615756879541
0.05168845871669678,0.1149845298352897,0.005695780101498938
0.045485862073781594,0.04551840340060854,0.0015629270713601936
0.052377654378497306,0.08118615417151437,0.0033938088591612915
0.03721567844546483,0.08389227615616306,0.0029343479059278756
0.04755341619652527,0.07217314487787768,0.0033478586970679424
0.024810419434318637,0.09191654318398214,0.002608998537449652
0.0854582738724617,0.12265170795426857,0.015145149931869377
0.09786354931493682,1.0,0.32742177044027176
0.1371467490204874,0.21250063330176602,0.026793811326647262
0.06064783800681407,0.13762711963775234,0.011112354896984826
0.15299792061532042,1.0,1.0
0.119917317552685,0.05133567293372681,0.002598901864474133
0.104066145957852,0.03777270068664938,0.003512519275596995
0.1268090769947428,0.5094473761556397,0.0440776414344676
0.129565810347958,1.0,0.3333280055073746
0.19572706576721569,0.2668573559622188,0.035751736757628425
0.16747070088655236,0.7743672196645459,0.12030966049239411
0.06685043464972926,0.030508255231982508,0.0013396792930011154
0.09097169128490527,0.06280193659881939,0.004144332551473148
0.21433492142127708,1.0,1.0
0.06616125541925769,0.05302663086066876,0.002871876463728533
0.19434870730627257,1.0,1.0
0.0882150072256769,1.0,0.45401595463702293
0.1564438331990071,1.0,0.17894396491339587
0.06271535926689983,0.12271815603524672,0.007715850736326858
0.06133696794329877,0.03140377266476602,0.0014761231017903147
0.1550654747380641,1.0,1.0
0.06409371772784297,0.26369521947952074,0.01579402732014279
0.07029631437075815,0.09690810945990164,0.00860581379039121
0.05720192542312726,0.17954616653495198,0.011135749595026459
0.1957270657672157,1.0,1.0
0.068917955909815,0.2279693885044188,0.022682927037110875
0.1426602157269179,1.0,1.0
0.09372844106944947,0.8923634850806283,0.08978810790609745
0.13852514034408847,0.29766217366910414,0.040545331684944515
0.1247415475189925,1.0,0.17983284198948368
0.10957961266428248,0.16667763825648274,0.01369104817614661
0.064093717727843,0.05643377936344707,0.004417175863273493
0.10199862469776624,1.0,0.14345626856456553
0.13714676545181637,1.0,0.17826741908600285
0.14817364957069046,1.0,1.0
0.16609234242560925,1.0,0.16113302813849367
0.1357684234222022,0.14080236244122304,0.010361055732042839
0.09372844106944951,0.12128515427327428,0.011180919155019113
0.0675396138802008,0.02974251615482859,0.0017235281036892048
0.06685043464972923,0.2978066683356375,0.029555320289918932
0.11440385084625464,0.5369229081381076,0.05894783801518493
0.11853892622908395,0.27562616679098145,0.023901169788659284
0.08890417002481953,0.09466104531009972,0.006253030762091985
0.06547207618878614,0.027844134481754997,0.001293034607267933
0.13714678188314536,0.2742062269829974,0.03135657074616539
0.15851135445909298,1.0,0.5578613453779205
0.16953823857796707,1.0,0.5066645693317813
0.1957270657672157,1.0,1.0
0.20606477065561823,1.0,1.0
0.1150930300767261,0.514167885586362,0.06020436196488228
0.026188810757919696,0.7836871326000261,0.03925960456378911
0.15988968005737808,1.0,0.5665935411217972
0.18194346472645537,1.0,1.0
0.13921433600588898,0.12275362263488736,0.011460262695150368
0.08890420288747744,0.06546336299943974,0.00332948840271056
0.049620937456611024,0.09898901186427964,0.004158966455928135
0.08270157338190434,1.0,0.15056149619517661
0.1495520408942915,1.0,0.7314451788082051
0.10957957980162457,0.1410428619119562,0.011550215908221672
0.09372844106944947,0.0966641178525203,0.008561887698559504
0.07236390135615973,0.5569978517331331,0.058830124769278465
0.1461061283106047,1.0,1.0
0.14197105292777526,0.2906422660602598,0.03526608235197897
0.0847690946419901,0.09834216184477347,0.007416757860407669
0.12129564315097023,0.21795885120914804,0.024716783997627268
0.09097174057889215,1.0,0.3058117126911151
0.12611989776427124,1.0,0.9705244433357825
0.15713299599814987,0.9233726256018653,0.15135125091268747
0.06753963031152978,0.046177962034905325,0.002640370946015769
0.13783597754494584,0.08824739738179982,0.013876225677263865
0.11026874260076718,0.45445583684099505,0.05052536104121224
0.07236386849350182,0.1585734678350172,0.008177255605575846
0.06409371772784297,0.147730122222476,0.011609053157194661
0.13921433600588895,1.0,0.16860203199722287
0.06960715157161554,0.0811530456484253,0.005530769475503687
0.16609234242560925,1.0,0.29734648284103693
0.06271535926689983,0.2163685924459503,0.017643696127003276
0.14817364957069046,0.19130990791503993,0.02881301150097736
0.17849758500542645,0.8700196506823781,0.14869842750373552
0.11440385084625453,1.0,0.11310620296137337
0.049620937456611024,0.3334634738235533,0.027089355985698445
0.18952445269297158,0.2814060813701872,0.0296993197937288
0.07443138975358758,0.37057615540026695,0.04160333760043914
0.07994485646001806,0.09360834203257809,0.005290355657686537
0.14403857418786103,1.0,0.49982359522622055
0.1612680878123082,1.0,0.5362872620063563
0.254307382513944,1.0,1.0
0.11164713392436823,0.12043622987509972,0.01647142165113873
0.22880770169250905,1.0,1.0
0.16333565836638084,1.0,1.0
0.07580974821453072,0.337826832820105,0.02081569484273651
0.09993105414369362,0.2322222511930055,0.018028366753765294
0.06616123898792872,0.03179165022571241,0.0016278013702607874
0.06891798877247292,0.3141374364249457,0.029936716191194493
0.09097172414756319,0.8119987601317795,0.07358160848839351
0.14679529110974734,1.0,0.1675110290085289
0.14266023215824689,0.36514830941214316,0.0403148491337157
0.13714678188314533,0.152284949926834,0.013367785577385837
0.06409375059050089,0.2868177704806104,0.022682233714121813
0.07580978107718864,0.24269639170208934,0.020320078263741416
0.7119228187616199,0.2079316004635357,0.14616211881403382
0.8325293319761053,0.048988666497364095,0.034272649541480446
0.7325982614010828,0.06830861538318359,0.04109089060572719
0.689869050523872,0.12104731143961797,0.055377664533019115
0.272226009643547,0.11622532154513894,0.03243026750731494
0.45279113234038826,0.04429988704301268,0.014137095568261418
0.6871123336019855,0.30430326962514825,0.1956161744855992
0.4445210473000453,0.2763828449709437,0.0832730064662141
0.2777395092126356,0.11570677097981583,0.020172529629355503
0.43142659262709826,0.07052645153275111,0.019432381061479865
0.555478919837297,0.13123987713418458,0.04394548507260982
0.5589248324209839,0.037013441480869255,0.015681296190807416
0.7401792165049411,0.08310002819248706,0.06544705507654618
0.37560299280225645,0.18844181815114777,0.05650522477058512
0.7188146110663357,0.00427357596178755,0.005607061775358759
0.6416264550968747,0.0,0.004023487441117296
0.8318401198829762,0.1972881010990199,0.1578056445919054
0.675396286683969,0.17930245508684944,0.08791344824511574
0.7401791836422836,0.0333277744399849,0.016689204935579308
0.5768435581385606,0.6499546097922257,0.32874122411092316
0.7904893824860105,0.014701418718399292,0.01124914248397794
0.5658166904510156,0.1193971585336093,0.04154189905128299
0.667815249423466,0.10180760692955898,0.05533700784633536
0.6085459013282263,0.0742836502738411,0.042853584709403814
0.8842177249674863,0.02179815793391274,0.01593166076559524
0.7319090164452958,0.11695132179056891,0.08841431004385743
0.5272226206819495,0.15221373067327465,0.07666180728515214
0.8442453296001354,0.22972397002652276,0.18707803461515504
0.7353549125976532,0.043995353128842826,0.03325418419021584
0.8277050280688174,0.035717986971437514,0.027056794251349804
0.8621640224550542,0.2581317205966273,0.22726646400172262
0.7029634394715025,0.0035273017798712375,0.0062206659130068205
0.7670572064933325,0.07758968730335729,0.04783999828885238
0.7167470405122631,0.366887585881358,0.21462026094535724
0.7415576078285421,0.04709367548795775,0.026071176355870064
0.5665058861128156,0.27089616287579277,0.10119875569893494
0.8194348115778433,0.004492880761839305,0.008357597475373723
0.7808407746714352,0.01258318259851395,0.012995398759774868
0.8325293319761053,0.10961173494631091,0.08246382134749441
0.6519641764166068,0.3796129383001752,0.1997861795753045
0.541006271016697,0.010568127121598058,0.00653688754207912
0.838042700094562,0.01725178592253405,0.016634101958024904
0.788421795500609,0.06177675777553739,0.03343650862721677
0.5851136760415613,0.04102978454705852,0.018873738458762078
0.7077877105161324,0.02710291859654501,0.01772886443882048
0.8297725986228901,0.274045596888744,0.20705815564131308
0.8228807898868459,0.08315668064219696,0.07058020116345899
0.5699517329711866,0.1307654586307826,0.04872050328798654
0.7050310264569044,0.003564422728123319,0.005687667230669861
0.18883527346249965,0.013714947537971258,0.0031900006193964353
0.5072364065669448,0.03634534324184667,0.013235022546651704
0.6960716635981156,0.1432762660398617,0.056592449091242114
0.8345968368048624,0.19064674288002012,0.11290287521057352
0.8263266367452167,0.020369506597681986,0.01351723489341702
0.2832529430564079,0.12131261658746179,0.020815541885602345
0.8490696006447653,0.1595857125409072,0.11338706188982778
0.6809097040964127,0.18782319271806633,0.12371487468301409
0.7112336230998193,0.0006915081946353739,0.003605203801355868
0.8559614586747967,0.03289369890603177,0.024977788952353825
0.6850448123419001,0.16152549285420617,0.06990240122160174
0.7160578612817913,0.23430792611491585,0.16925678585754617
0.4203997249395535,0.20138832766443468,0.0638353260520625
0.8228807898868459,0.3301577853213641,0.23347245772129238
0.7732598195675771,0.04425063037878892,0.03592628199108759
0.5506547473806406,0.17117220833719693,0.061013005130659284
0.8470020465220214,0.025914927159673872,0.02288037279834955
0.5410062217227096,0.04328883606556837,0.016443432400959895
0.27153687970706214,0.026654063704824725,0.005875044326655647
0.8208132686267602,0.21611841814048413,0.1563964937260851
0.7057202221187049,0.009184161457315555,0.008923891307127223
0.8311509406525045,0.10926077547802927,0.057881976563540646
1.0,0.3139012410994136,0.30198254045010825
1.0,0.08053196813231032,0.06175668225675246
1.0,0.0517528045183493,0.0552564708116848
0.33011719645379084,0.05583896223741473,0.015831699712633644
0.8325293319761053,0.11900503762886587,0.08452768767432944
0.9221226976627258,0.19688432733978378,0.10980075351688431
1.0,0.056424846172158025,0.07480008891826163
0.7574086644040725,0.05667018896612906,0.03488164209906359
0.11440381798359636,0.07129172065357535,0.007971235719744795
0.8532047253215819,0.06330579403745726,0.053322540457349674
0.8793934539228568,0.07382074187643498,0.04183591414677999
0.7139903400217059,0.25453853415761934,0.1758682446962812
1.0,0.05983031964797648,0.042632005224818845
1.0,0.10068491454060861,0.07846335514637012
0.913852546897067,0.1115996275975072,0.05976964870683891
0.8538938059640793,0.062005753911477564,0.04818581893198082
1.0,0.11257375628974134,0.14019473778850955
0.8049620970319271,0.09044039671169418,0.04191961904853532
0.8407994334477773,0.10655451569803291,0.0694106396471996
0.8649207393769407,0.08460731120986682,0.045819033896256606
0.7601654306199461,0.4678643678087723,0.3396378880081076
1.0,0.03832245656118367,0.026954016105704384
0.30806339535338434,0.07787693509304541,0.022620829007453346
0.7277739246311372,0.0862327096673008,0.05009796414556804
0.9055823632687502,0.06586035571560439,0.0373691574663893
0.20330805373373195,0.01187819176647828,0.0022126098784569052
0.5396278468304377,0.10147899281770974,0.04194047845395202
1.0,0.26743840533451074,0.15098460001323288
0.6857339751410425,0.18905899421316158,0.12434691646092393
0.5299793376038358,0.0397279917262846,0.01701786668493681
0.45692627344853337,0.5175292878246562,0.14684385081220483
0.26119914195600186,0.039864893789764544,0.008973647438991062
0.33907651001859207,0.12960725490304362,0.03099139660418928
0.7367332874899255,0.872211236931571,0.3557143026886089
0.256374936636688,0.08254579015934164,0.01825792377585217
0.37560303388057875,0.18417670053097396,0.03881329488290376
1.0,1.0,1.0
0.6643694025650949,0.39251045590459294,0.18848923284170574
0.5416954009531812,0.33433246111226156,0.10273868174294744
0.34872501924519406,0.6497128841507673,0.1958627070267659
0.7925568708834386,1.0,0.5539042767624782
0.28394207299289237,0.07427235701324177,0.01666585654751821
0.8077187482284975,0.3707581816728436,0.21989347540424145
0.28876637690018037,0.22472445460736307,0.04500192135494344
0.39214336005889,0.1651846537089765,0.041347232903109384
1.0,0.8068897734017099,0.5528841195557803
0.7987594675263539,0.4756859920423996,0.255397160296418
0.354927648750767,0.022628399404867647,0.0083928764138313
0.8035837714336418,0.4717888842244937,0.24276520286691544
0.4844934590987253,0.2055418948844237,0.05560700449276628
0.8470021122473378,0.5803152174576824,0.3048168822939585
0.7098552810702055,0.737578190691904,0.3124143115575925
0.8890419960121168,0.4274477731074579,0.2551283031933574
0.33287384765036093,0.1093078350753966,0.021654116055464162
0.3239145012229018,0.11990016351305903,0.02099491584651337
0.34390078106322175,0.04534871486824421,0.01355214278555168
0.6795313784981274,0.6657092794809303,0.3490794208032892
0.1509303664925766,0.042658082357719465,0.006652017276879592
0.6878014635384703,1.0,0.593503834231451
1.0,0.6308518698662781,0.3909218326113484
0.3818056551704871,0.09448010923651293,0.024888555905237524
1.0,0.712996832429333,0.670930240123509
0.8952446255176897,0.41176394559924073,0.2473795307570346
0.7015851467358757,0.37546917033567945,0.17702412259781303
0.5658166575883575,0.3895577279109225,0.1243979353039088
0.4631288372287909,0.38096011321618073,0.12640477700291805
0.6078566235097814,0.5529113252624259,0.22538881908339906
0.2288077016925089,0.09678940534766924,0.020374304389377245
0.6133700737848828,0.5135326950599258,0.2306573587751854
0.9703652437957359,0.9132435781915731,0.6301279030827256
0.6436939927882898,0.833410233444421,0.40819894008368124
1.0,0.8048446285249187,0.6588004662858078
0.9172983855397734,1.0,0.8334437617919044
1.0,1.0,1.0
0.2956581363422384,0.11197253993157286,0.023129964739877572
0.7084769061779335,0.7724196182099219,0.29147443511096877
0.2398345693800543,0.059006995210050935,0.011872259028433437
0.38456237209237354,0.19579423606729246,0.044562125994231074
0.564438331990072,0.6229225207283735,0.2206137870534978
1.0,0.5852870307933393,0.40303871571473526
1.0,0.8694500900630668,0.5842800750364294
0.29634733200403895,0.12298731569180292,0.023631470537365737
0.6471399053719763,0.6476924506390691,0.28049240924781055
0.23432116839893966,0.0689506371056949,0.011312045497099073
0.3376980858323331,0.09779991613820009,0.022783062672866217
0.7070985641483188,0.20603660175945046,0.0941445090951552
0.14679532397240522,0.062069165752738,0.01219888431511151
0.26533418447617346,0.09045837895113612,0.016998751025814066
0.26878012992251804,0.2070084024141273,0.04742804210506665
0.9352171194730142,0.4814370309494953,0.2909764353685382
0.3294280007919902,0.0871871365513245,0.022565907777509542
0.2991040817885829,0.0894904789800053,0.020160186537176293
0.33425223897396233,0.09043765885012846,0.02313214591851864
1.0,0.9927922369042982,0.6845138007347266
0.4962095060167419,0.1561665967922231,0.06475386685927989
0.6891798548620711,0.42666991098702706,0.16787699835530223
0.8869744747520303,0.4722306509354345,0.2914924917509368
0.3411439984160201,0.08980082839484606,0.021111017901545008
0.5485872261205548,0.865078901360193,0.30349748353724243
0.9083390637593071,1.0,0.9414215966733245
0.9724328636437949,0.601165438877161,0.4184005684899351
0.3631977502224391,0.43731245183868334,0.1152074568082246
0.3666436792374549,0.14849568300376614,0.037258545259268645
0.8518263504293095,0.6283963729074734,0.37054586669126205
0.5492763396257109,0.6005871687540694,0.23433337519988548
0.6953825172303021,0.5088039043998648,0.22029188506853772
0.547208834796954,0.4480937870180032,0.16322467590669248
0.3955892233485898,0.4087067829520701,0.10879909456787543
0.6161268235694272,0.1819508425028402,0.07795594684131725
0.3928325228580323,0.23663624622469098,0.05910479839496847
1.0,0.9778724027038518,0.7703257317440987
1.0,1.0,0.7138831858165866
0.3776705551406645,0.4144851520094507,0.10421503803058943
0.6250861699968865,0.6157327595018762,0.2605766088783609
0.39696759824086214,0.10977769138006409,0.034371303170012
0.7773949278130643,0.713927999770342,0.38472299807442095
0.34872498638253613,0.016877318435008067,0.006005434650186113
0.9407305861794446,1.0,0.7078611075061221
0.3707787546202842,0.5418729673241294,0.13962036347340742
0.2708476840452617,0.11524288193842445,0.021533999921770654
1.0,0.7606509539143813,0.5390161892102773
0.6243969414724274,0.577247531633993,0.26527027645178614
0.6326670922380869,0.49976903401806605,0.16252469613758658
0.4155754456792588,0.227801062210112,0.07036657823628722
0.46175051163050557,0.3132701937817296,0.10008494317533412
0.8235699526859886,0.8197579605042504,0.4697476269189629
0.4376291892700138,0.2648518845567004,0.06844886354074975
0.7436250633633122,0.29860246656795847,0.18037879092480807
0.3432115525387633,0.3493058804547887,0.08679569884015925
